id,Incident Date,State,Population,City Or County,County name,Longitude,url,FIPS,Official Name County,zipcode,Latitude,County Names,Address,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested
1562043,2019-12-01T00:00:00Z,Louisiana,4573749,Cotton Valley,"[{""place_id"":291537576,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":132087,""lat"":""32.8193093"",""lon"":""-93.4176721"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.3277684953714004,""addresstype"":""town"",""name"":""Cotton Valley"",""display_name"":""Cotton Valley, Webster Parish, Louisiana, United States"",""boundingbox"":[""32.7977340"",""32.8270160"",""-93.4399940"",""-93.4097830""]}]",-93.4176721,"https://api.opencagedata.com/geocode/v1/json?q=32.8193093,-93.4176721&key=cc0b782574474187b09e86aaed6bd5af",22119,Webster,71018,32.8193093,Webster Parish,116 Hawthorne Loop,2,3,0,0,1
1561966,2019-12-01T00:00:00Z,Louisiana,4573749,New Orleans,"[{""place_id"":263630202,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":131885,""lat"":""29.9759983"",""lon"":""-90.0782127"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.7147006329338063,""addresstype"":""city"",""name"":""New Orleans"",""display_name"":""New Orleans, Orleans Parish, Louisiana, United States"",""boundingbox"":[""29.8654809"",""30.1994687"",""-90.1399307"",""-89.6251763""]}]",-90.0782127,"https://api.opencagedata.com/geocode/v1/json?q=29.9759983,-90.0782127&key=cc0b782574474187b09e86aaed6bd5af",22071,Orleans,70119,29.9759983,Orleans Parish,2000 block of N Dorgenois St,2,2,0,0,0
1561813,2019-12-01T00:00:00Z,Illinois,12549689,Aurora,"[{""place_id"":326989681,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":124817,""lat"":""41.7571701"",""lon"":""-88.3147539"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.5753884856973165,""addresstype"":""city"",""name"":""Aurora"",""display_name"":""Aurora, Aurora Township, Kane County, Illinois, United States"",""boundingbox"":[""41.6798690"",""41.8221793"",""-88.4083712"",""-88.2049920""]}]",-88.3147539,"https://api.opencagedata.com/geocode/v1/json?q=41.7571701,-88.3147539&key=cc0b782574474187b09e86aaed6bd5af",17089,Kane,60505,41.7571701,Kane County,700 block of S 5th St,1,4,0,0,0
1561734,2019-12-01T00:00:00Z,Louisiana,4573749,New Orleans,"[{""place_id"":263630202,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":131885,""lat"":""29.9759983"",""lon"":""-90.0782127"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.7147006329338063,""addresstype"":""city"",""name"":""New Orleans"",""display_name"":""New Orleans, Orleans Parish, Louisiana, United States"",""boundingbox"":[""29.8654809"",""30.1994687"",""-90.1399307"",""-89.6251763""]}]",-90.0782127,"https://api.opencagedata.com/geocode/v1/json?q=29.9759983,-90.0782127&key=cc0b782574474187b09e86aaed6bd5af",22071,Orleans,70119,29.9759983,Orleans Parish,700 block of Canal St,0,11,0,1,2
1561398,2019-11-30T00:00:00Z,Arkansas,3067732,Hensley,"[{""place_id"":293022012,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""way"",""osm_id"":33068097,""lat"":""34.504406"",""lon"":""-92.20845564697323"",""class"":""boundary"",""type"":""administrative"",""place_rank"":25,""importance"":0.3233866831324339,""addresstype"":""locality"",""name"":""Hensley"",""display_name"":""Hensley, Pulaski County, Arkansas, United States"",""boundingbox"":[""34.4927650"",""34.5164820"",""-92.2180490"",""-92.1957520""]},{""place_id"":292390434,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""node"",""osm_id"":151909481,""lat"":""34.5053723"",""lon"":""-92.2057037"",""class"":""place"",""type"":""hamlet"",""place_rank"":20,""importance"":0.25000999999999995,""addresstype"":""hamlet"",""name"":""Hensley"",""display_name"":""Hensley, Pulaski County, Arkansas, 72180, United States"",""boundingbox"":[""34.4853723"",""34.5253723"",""-92.2257037"",""-92.1857037""]},{""place_id"":291782958,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""node"",""osm_id"":358972460,""lat"":""34.4303733"",""lon"":""-92.0876436"",""class"":""place"",""type"":""island"",""place_rank"":17,""importance"":0.32500999999999997,""addresstype"":""island"",""name"":""Hensley Island"",""display_name"":""Hensley Island, Jefferson County, Arkansas, 72182, United States"",""boundingbox"":[""34.1103733"",""34.7503733"",""-92.4076436"",""-91.7676436""]}]",-92.20845564697323,"https://api.opencagedata.com/geocode/v1/json?q=34.504406,-92.20845564697323&key=cc0b782574474187b09e86aaed6bd5af",05119,Pulaski,72065,34.504406,Pulaski County,6500 block of E Sardis Rd,0,5,0,0,1
1560645,2019-11-29T00:00:00Z,Texas,30503301,Amarillo,"[{""place_id"":290232089,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":115286,""lat"":""35.20729"",""lon"":""-101.8371192"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.6007701431712055,""addresstype"":""city"",""name"":""Amarillo"",""display_name"":""Amarillo, Potter County, Texas, United States"",""boundingbox"":[""35.1020007"",""35.2944807"",""-101.9562440"",""-101.6537770""]},{""place_id"":290123578,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""way"",""osm_id"":33296616,""lat"":""35.198569"",""lon"":""-101.81331852441339"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.18673308995193405,""addresstype"":""city"",""name"":""Amarillo"",""display_name"":""Amarillo, Potter County, Texas, United States"",""boundingbox"":[""35.1020007"",""35.2944807"",""-101.9562440"",""-101.6537770""]}]",-101.8371192,"https://api.opencagedata.com/geocode/v1/json?q=35.20729,-101.8371192&key=cc0b782574474187b09e86aaed6bd5af",48375,Potter,79101,35.20729,Potter County,2650 Dumas Dr,0,7,0,0,0
1559257,2019-11-27T00:00:00Z,New York,19571216,Bronx,"[{""place_id"":314403043,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":9691916,""lat"":""40.8466508"",""lon"":""-73.8785937"",""class"":""boundary"",""type"":""administrative"",""place_rank"":14,""importance"":0.6654228307928657,""addresstype"":""suburb"",""name"":""The Bronx"",""display_name"":""The Bronx, City of New York, New York, United States"",""boundingbox"":[""40.7857390"",""40.9176300"",""-73.9339070"",""-73.7483740""]}]",-73.8785937,"https://api.opencagedata.com/geocode/v1/json?q=40.8466508,-73.8785937&key=cc0b782574474187b09e86aaed6bd5af",36005,Bronx,10460,40.8466508,City of New York,E 153rd St and Courtlandt Ave,0,5,0,0,1
1558067,2019-11-25T00:00:00Z,Florida,22610726,Brownsville,"[{""place_id"":266368969,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""way"",""osm_id"":33614621,""lat"":""25.82108815"",""lon"":""-80.24173347954067"",""class"":""boundary"",""type"":""census"",""place_rank"":25,""importance"":0.4032282447532356,""addresstype"":""locality"",""name"":""Brownsville"",""display_name"":""Brownsville, Hialeah, Miami-Dade County, Florida, 33142, United States"",""boundingbox"":[""25.8107160"",""25.8316547"",""-80.2574223"",""-80.2251310""]},{""place_id"":264103120,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""node"",""osm_id"":462671720,""lat"":""25.8220299"",""lon"":""-80.2407144"",""class"":""railway"",""type"":""station"",""place_rank"":30,""importance"":0.3205132109543609,""addresstype"":""railway"",""name"":""Brownsville"",""display_name"":""Brownsville, Northwest 27th Avenue, Brownsville, Hialeah, Miami-Dade County, Florida, 33142, United States"",""boundingbox"":[""25.8170299"",""25.8270299"",""-80.2457144"",""-80.2357144""]},{""place_id"":261664469,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""node"",""osm_id"":153412564,""lat"":""30.4251977"",""lon"":""-87.251916"",""class"":""place"",""type"":""hamlet"",""place_rank"":20,""importance"":0.25000999999999995,""addresstype"":""hamlet"",""name"":""Brownsville"",""display_name"":""Brownsville, Escambia County, Florida, 32501, United States"",""boundingbox"":[""30.4051977"",""30.4451977"",""-87.2719160"",""-87.2319160""]}]",-80.24173347954067,"https://api.opencagedata.com/geocode/v1/json?q=25.82108815,-80.24173347954067&key=cc0b782574474187b09e86aaed6bd5af",12086,Miami-Dade,33142,25.82108815,Miami-Dade County,NW 29th Ave and 44th St,2,2,0,0,2
1557006,2019-11-24T00:00:00Z,Alabama,5108468,Birmingham,"[{""place_id"":299203778,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":111031,""lat"":""33.5206824"",""lon"":""-86.8024326"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.5569828868385925,""addresstype"":""city"",""name"":""Birmingham"",""display_name"":""Birmingham, Jefferson County, Alabama, United States"",""boundingbox"":[""33.3842122"",""33.6785907"",""-87.1226449"",""-86.5783119""]}]",-86.8024326,"https://api.opencagedata.com/geocode/v1/json?q=33.5206824,-86.8024326&key=cc0b782574474187b09e86aaed6bd5af",01073,Jefferson,35202,33.5206824,Jefferson County,7 15th St W,1,4,0,0,0
1556633,2019-11-24T00:00:00Z,California,38965193,Los Angeles,"[{""place_id"":397410559,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":207359,""lat"":""34.0536909"",""lon"":""-118.242766"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.8280182952483853,""addresstype"":""city"",""name"":""Los Angeles"",""display_name"":""Los Angeles, Los Angeles County, California, United States"",""boundingbox"":[""33.6595410"",""34.3373060"",""-118.6681798"",""-118.1552983""]},{""place_id"":397404243,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":396479,""lat"":""34.3155072"",""lon"":""-118.209681"",""class"":""boundary"",""type"":""administrative"",""place_rank"":12,""importance"":0.6412251647542688,""addresstype"":""county"",""name"":""Los Angeles County"",""display_name"":""Los Angeles County, California, United States"",""boundingbox"":[""32.7500400"",""34.8233121"",""-118.9517221"",""-117.6462700""]}]",-118.242766,"https://api.opencagedata.com/geocode/v1/json?q=34.0536909,-118.242766&key=cc0b782574474187b09e86aaed6bd5af",06037,Los Angeles,90012,34.0536909,Los Angeles County,100 block of E 11th St,0,6,0,0,0
1556984,2019-11-24T00:00:00Z,Louisiana,4573749,Cottonport,"[{""place_id"":263879744,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":132034,""lat"":""30.9840789"",""lon"":""-92.0534555"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.26443130976830337,""addresstype"":""town"",""name"":""Cottonport"",""display_name"":""Cottonport, Avoyelles Parish, Louisiana, 71327, United States"",""boundingbox"":[""30.9720900"",""31.0087200"",""-92.0694122"",""-92.0307850""]}]",-92.0534555,"https://api.opencagedata.com/geocode/v1/json?q=30.9840789,-92.0534555&key=cc0b782574474187b09e86aaed6bd5af",22009,Avoyelles,71327,30.9840789,Avoyelles Parish,3846 LA-29,2,2,0,0,1
1555879,2019-11-23T00:00:00Z,California,38965193,Los Angeles,"[{""place_id"":397410559,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":207359,""lat"":""34.0536909"",""lon"":""-118.242766"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.8280182952483853,""addresstype"":""city"",""name"":""Los Angeles"",""display_name"":""Los Angeles, Los Angeles County, California, United States"",""boundingbox"":[""33.6595410"",""34.3373060"",""-118.6681798"",""-118.1552983""]},{""place_id"":397404243,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":396479,""lat"":""34.3155072"",""lon"":""-118.209681"",""class"":""boundary"",""type"":""administrative"",""place_rank"":12,""importance"":0.6412251647542688,""addresstype"":""county"",""name"":""Los Angeles County"",""display_name"":""Los Angeles County, California, United States"",""boundingbox"":[""32.7500400"",""34.8233121"",""-118.9517221"",""-117.6462700""]}]",-118.242766,"https://api.opencagedata.com/geocode/v1/json?q=34.0536909,-118.242766&key=cc0b782574474187b09e86aaed6bd5af",06037,Los Angeles,90012,34.0536909,Los Angeles County,833 S Spring St,0,4,0,0,1
1556002,2019-11-23T00:00:00Z,Louisiana,4573749,Tallulah,"[{""place_id"":291061217,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":132122,""lat"":""32.4084539"",""lon"":""-91.1869112"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.37443815291409516,""addresstype"":""city"",""name"":""Tallulah"",""display_name"":""Tallulah, Madison Parish, Louisiana, United States"",""boundingbox"":[""32.3815350"",""32.4237550"",""-91.2370950"",""-91.1713310""]}]",-91.1869112,"https://api.opencagedata.com/geocode/v1/json?q=32.4084539,-91.1869112&key=cc0b782574474187b09e86aaed6bd5af",22065,Madison,71282,32.4084539,Madison Parish,Depot St,1,6,0,0,1
1554807,2019-11-21T00:00:00Z,Washington,7812880,Everett,"[{""place_id"":282363110,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":237659,""lat"":""47.9793437"",""lon"":""-122.2127011"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.566478575009698,""addresstype"":""city"",""name"":""Everett"",""display_name"":""Everett, Snohomish County, Washington, United States"",""boundingbox"":[""47.8781760"",""48.0360295"",""-122.2939700"",""-121.7939780""]}]",-122.2127011,"https://api.opencagedata.com/geocode/v1/json?q=47.9793437,-122.2127011&key=cc0b782574474187b09e86aaed6bd5af",53061,Snohomish,98201,47.9793437,Snohomish County,120 West Casino Rd,0,4,0,0,1
1555135,2019-11-21T00:00:00Z,California,38965193,Long Beach,"[{""place_id"":276819367,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":112100,""lat"":""33.7690164"",""lon"":""-118.191604"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.6630731473422852,""addresstype"":""city"",""name"":""Long Beach"",""display_name"":""Long Beach, Los Angeles County, California, United States"",""boundingbox"":[""33.6905847"",""33.8855595"",""-118.2489660"",""-118.0632373""]}]",-118.191604,"https://api.opencagedata.com/geocode/v1/json?q=33.7690164,-118.191604&key=cc0b782574474187b09e86aaed6bd5af",06037,Los Angeles,90802,33.7690164,Los Angeles County,1100 block of 10th St,0,5,0,0,0
1554446,2019-11-20T00:00:00Z,California,38965193,Richmond,"[{""place_id"":282414372,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":114481,""lat"":""37.9357576"",""lon"":""-122.347748"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.5019045170508876,""addresstype"":""city"",""name"":""Richmond"",""display_name"":""Richmond, Contra Costa County, California, United States"",""boundingbox"":[""37.8836400"",""38.0285668"",""-122.4414840"",""-122.2434491""]}]",-122.347748,"https://api.opencagedata.com/geocode/v1/json?q=37.9357576,-122.347748&key=cc0b782574474187b09e86aaed6bd5af",06013,Contra Costa,94801,37.9357576,Contra Costa County,20th St and Roosevelt Ave,0,4,0,0,0
1552068,2019-11-18T00:00:00Z,New Jersey,9290841,Newark,"[{""place_id"":312786753,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":170486,""lat"":""40.735657"",""lon"":""-74.1723667"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.6057204777699764,""addresstype"":""city"",""name"":""Newark"",""display_name"":""Newark, Essex County, New Jersey, United States"",""boundingbox"":[""40.6732502"",""40.7881387"",""-74.2513334"",""-74.1141786""]}]",-74.1723667,"https://api.opencagedata.com/geocode/v1/json?q=40.735657,-74.1723667&key=cc0b782574474187b09e86aaed6bd5af",34013,Essex,07105,40.735657,Essex County,139 S 8th St,1,4,0,0,0
1551531,2019-11-17T00:00:00Z,California,38965193,Fresno,"[{""place_id"":389202518,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":112443,""lat"":""36.7394421"",""lon"":""-119.78483"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.6381647278631015,""addresstype"":""city"",""name"":""Fresno"",""display_name"":""Fresno, Fresno County, California, United States"",""boundingbox"":[""36.6621620"",""36.9089050"",""-119.9343970"",""-119.6549970""]},{""place_id"":280652742,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":396492,""lat"":""36.6713502"",""lon"":""-119.8155355"",""class"":""boundary"",""type"":""administrative"",""place_rank"":12,""importance"":0.5854110612735574,""addresstype"":""county"",""name"":""Fresno County"",""display_name"":""Fresno County, California, United States"",""boundingbox"":[""35.9066756"",""37.5861010"",""-120.9192485"",""-118.3612791""]}]",-119.78483,"https://api.opencagedata.com/geocode/v1/json?q=36.7394421,-119.78483&key=cc0b782574474187b09e86aaed6bd5af",06019,Fresno,93721,36.7394421,Fresno County,5361 E Lamona Ave,4,6,0,0,7
